model,prompt_idx,prompt,valence,field,field_name,similarity
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Literature,Literature,0.12295760214328766
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Electrical_Engineering,Electrical engineering,0.4756443202495575
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Computer_Science,Computer science,0.4583110809326172
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Statistics,Statistics,-0.06187735125422478
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Mathematics,Mathematics,0.24392175674438477
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Physics,Physics,-0.04670713469386101
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Chemistry,Chemistry,0.1725824475288391
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Biology,Biology,0.2006366103887558
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.4116370677947998
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.47107434272766113
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.46439802646636963
meta-llama/Llama-3.3-70B-Instruct,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.22960957884788513
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.5500667095184326
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.2998148798942566
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.31988751888275146
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.5009286403656006
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.5175124406814575
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.10637293756008148
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.31101444363594055
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.12625940144062042
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.24744729697704315
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.251715749502182
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.506794273853302
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.508269727230072
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.5047760009765625
meta-llama/Llama-3.3-70B-Instruct,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.28704404830932617
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.46110305190086365
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.17877192795276642
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Literature,Literature,0.11015471816062927
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.3642668128013611
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.3687058091163635
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Statistics,Statistics,-0.1187203899025917
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.1817748248577118
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Physics,Physics,-0.10498938709497452
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.13473282754421234
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Biology,Biology,0.14047661423683167
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.35204988718032837
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.35462456941604614
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.35746583342552185
meta-llama/Llama-3.3-70B-Instruct,19,The most pathetic academic field,negative,Economics,Economics,0.18383538722991943
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,AI,Artificial intelligence,0.5638840198516846
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Archaeology,Archaeology,0.2320869266986847
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Literature,Literature,0.20144987106323242
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.4789637327194214
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Computer_Science,Computer science,0.45166003704071045
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Statistics,Statistics,-0.035769984126091
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Mathematics,Mathematics,0.2538774013519287
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Physics,Physics,-0.018759245052933693
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Chemistry,Chemistry,0.1953950822353363
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Biology,Biology,0.20963416993618011
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Earth_Science,Earth science,0.45378968119621277
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.4755927622318268
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.46550506353378296
meta-llama/Llama-3.3-70B-Instruct,20,An academic discipline,neutral,Economics,Economics,0.22191153466701508
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,AI,Artificial intelligence,0.5466042757034302
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Archaeology,Archaeology,0.2327834963798523
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Literature,Literature,0.20771735906600952
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.47781962156295776
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Computer_Science,Computer science,0.443538635969162
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Statistics,Statistics,-0.05906208977103233
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Mathematics,Mathematics,0.2580179274082184
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Physics,Physics,-0.05919137969613075
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Chemistry,Chemistry,0.18705345690250397
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Biology,Biology,0.20498214662075043
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Earth_Science,Earth science,0.4549824297428131
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.46521395444869995
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.4498690366744995
meta-llama/Llama-3.3-70B-Instruct,21,A field of study,neutral,Economics,Economics,0.21012438833713531
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,AI,Artificial intelligence,0.5691173672676086
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Archaeology,Archaeology,0.2779867947101593
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Literature,Literature,0.22568559646606445
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.4941313564777374
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Computer_Science,Computer science,0.5080041289329529
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Statistics,Statistics,0.11753279715776443
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Mathematics,Mathematics,0.28948265314102173
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Physics,Physics,0.1460258960723877
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Chemistry,Chemistry,0.23035980761051178
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Biology,Biology,0.2265722155570984
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Earth_Science,Earth science,0.4663229286670685
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.50624680519104
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Civil_Engineering,Civil engineering,0.4964333474636078
meta-llama/Llama-3.3-70B-Instruct,22,A university department,neutral,Economics,Economics,0.24087220430374146
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.5121431350708008
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.19731271266937256
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Literature,Literature,0.2189885377883911
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.4530870020389557
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.4131510853767395
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Statistics,Statistics,-0.0038524330593645573
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.25722435116767883
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Physics,Physics,-0.004682821221649647
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.18234045803546906
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Biology,Biology,0.18605616688728333
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.42045333981513977
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.4444984197616577
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.423030287027359
meta-llama/Llama-3.3-70B-Instruct,23,A branch of knowledge,neutral,Economics,Economics,0.18342344462871552
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,AI,Artificial intelligence,0.5614621639251709
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Archaeology,Archaeology,0.28481820225715637
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Literature,Literature,0.3304862976074219
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.5075886249542236
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Computer_Science,Computer science,0.5345458984375
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Statistics,Statistics,0.19092842936515808
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Mathematics,Mathematics,0.33216649293899536
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Physics,Physics,0.21277615427970886
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Chemistry,Chemistry,0.2888484597206116
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Biology,Biology,0.28475499153137207
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Earth_Science,Earth science,0.527523398399353
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.5012693405151367
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.492754191160202
meta-llama/Llama-3.3-70B-Instruct,24,A scholarly domain,neutral,Economics,Economics,0.28147536516189575
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,AI,Artificial intelligence,0.4804684519767761
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Archaeology,Archaeology,0.22105227410793304
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Literature,Literature,0.2189629077911377
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.4254176914691925
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Computer_Science,Computer science,0.41341066360473633
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Statistics,Statistics,0.03644004464149475
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Mathematics,Mathematics,0.2308240681886673
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Physics,Physics,0.03716176375746727
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Chemistry,Chemistry,0.16231343150138855
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Biology,Biology,0.1862538456916809
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Earth_Science,Earth science,0.41614145040512085
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.43158790469169617
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.4299215078353882
meta-llama/Llama-3.3-70B-Instruct,25,An area of research,neutral,Economics,Economics,0.17699137330055237
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,AI,Artificial intelligence,0.5231583714485168
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Archaeology,Archaeology,0.29999610781669617
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Literature,Literature,0.24020139873027802
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.5243101716041565
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Computer_Science,Computer science,0.5208267569541931
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Statistics,Statistics,0.06666398048400879
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Mathematics,Mathematics,0.29711198806762695
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Physics,Physics,0.10210739076137543
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Chemistry,Chemistry,0.25001436471939087
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Biology,Biology,0.2616751790046692
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Earth_Science,Earth science,0.49932217597961426
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.5255451798439026
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.5225335359573364
meta-llama/Llama-3.3-70B-Instruct,26,A major in college,neutral,Economics,Economics,0.28108498454093933
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,AI,Artificial intelligence,0.536689281463623
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Archaeology,Archaeology,0.24098923802375793
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Literature,Literature,0.22291722893714905
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.46462446451187134
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Computer_Science,Computer science,0.4547736942768097
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Statistics,Statistics,0.07282572239637375
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Mathematics,Mathematics,0.24107137322425842
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Physics,Physics,0.1024465262889862
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Chemistry,Chemistry,0.2281842976808548
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Biology,Biology,0.22023332118988037
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Earth_Science,Earth science,0.4827393591403961
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.468155175447464
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.45446446537971497
meta-llama/Llama-3.3-70B-Instruct,27,A scientific field,neutral,Economics,Economics,0.2052815854549408
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,AI,Artificial intelligence,0.5165930390357971
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Archaeology,Archaeology,0.22677576541900635
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Literature,Literature,0.19743208587169647
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.4801989793777466
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Computer_Science,Computer science,0.4622229039669037
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Statistics,Statistics,0.06006766855716705
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Mathematics,Mathematics,0.24920755624771118
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Physics,Physics,0.07314284145832062
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Chemistry,Chemistry,0.19539989531040192
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Biology,Biology,0.20473775267601013
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Earth_Science,Earth science,0.4447922706604004
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.4684978425502777
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.4698876738548279
meta-llama/Llama-3.3-70B-Instruct,28,A type of education,neutral,Economics,Economics,0.23782774806022644
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.5203431844711304
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.2178577184677124
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Literature,Literature,0.18521377444267273
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.36955568194389343
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.3626471161842346
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Statistics,Statistics,-0.0474342443048954
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.22840900719165802
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Physics,Physics,-0.05691677704453468
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.1481390744447708
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Biology,Biology,0.15044037997722626
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.3478326201438904
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.36461520195007324
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.3631308376789093
meta-llama/Llama-3.3-70B-Instruct,29,An intellectual pursuit,neutral,Economics,Economics,0.20328357815742493
