model,prompt_idx,prompt,valence,field,field_name,similarity
01-ai/Yi-1.5-34B-Chat,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.2580562233924866
01-ai/Yi-1.5-34B-Chat,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.26262927055358887
01-ai/Yi-1.5-34B-Chat,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.2412315309047699
01-ai/Yi-1.5-34B-Chat,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.03728213533759117
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.6274623274803162
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.49908190965652466
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.2620620131492615
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.5032326579093933
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.5164416432380676
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.24454684555530548
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.2447398155927658
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.221013605594635
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.2357368767261505
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.24696531891822815
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.5115841627120972
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.5233868360519409
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.5002192854881287
01-ai/Yi-1.5-34B-Chat,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.2514849901199341
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.48373058438301086
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.3753705620765686
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Literature,Literature,0.17721739411354065
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.39811971783638
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.41061362624168396
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Statistics,Statistics,0.16220307350158691
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.165102019906044
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Physics,Physics,0.1485154926776886
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.15688195824623108
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Biology,Biology,0.1649179756641388
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.38739722967147827
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.401989221572876
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.3779289722442627
01-ai/Yi-1.5-34B-Chat,19,The most pathetic academic field,negative,Economics,Economics,0.16926616430282593
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,AI,Artificial intelligence,0.6355053782463074
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Archaeology,Archaeology,0.5366294980049133
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Literature,Literature,0.26629090309143066
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.5463334321975708
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Computer_Science,Computer science,0.5629923343658447
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Statistics,Statistics,0.24818512797355652
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Mathematics,Mathematics,0.2496623396873474
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Physics,Physics,0.22464720904827118
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Chemistry,Chemistry,0.23654383420944214
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Biology,Biology,0.2507694363594055
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Earth_Science,Earth science,0.5559667944908142
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.5689072608947754
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.5596099495887756
01-ai/Yi-1.5-34B-Chat,20,An academic discipline,neutral,Economics,Economics,0.25527358055114746
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,AI,Artificial intelligence,0.6835593581199646
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Archaeology,Archaeology,0.536983847618103
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Literature,Literature,0.2589762508869171
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.5644034147262573
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Computer_Science,Computer science,0.5527076125144958
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Statistics,Statistics,0.24896655976772308
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Mathematics,Mathematics,0.24686196446418762
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Physics,Physics,0.22118023037910461
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Chemistry,Chemistry,0.23886442184448242
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Biology,Biology,0.24764350056648254
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Earth_Science,Earth science,0.5897703766822815
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.5939088463783264
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.584391176700592
01-ai/Yi-1.5-34B-Chat,21,A field of study,neutral,Economics,Economics,0.2514965534210205
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,AI,Artificial intelligence,0.6832314729690552
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Archaeology,Archaeology,0.5449637174606323
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Literature,Literature,0.2746833562850952
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.5538453459739685
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Computer_Science,Computer science,0.5284887552261353
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Statistics,Statistics,0.26827025413513184
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Mathematics,Mathematics,0.26394912600517273
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Physics,Physics,0.23641951382160187
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Chemistry,Chemistry,0.25816240906715393
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Biology,Biology,0.26407569646835327
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Earth_Science,Earth science,0.5929700136184692
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.616218626499176
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Civil_Engineering,Civil engineering,0.6177279949188232
01-ai/Yi-1.5-34B-Chat,22,A university department,neutral,Economics,Economics,0.2684547007083893
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.6245661377906799
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.4653837978839874
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Literature,Literature,0.22759392857551575
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.4956492483615875
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.47851380705833435
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Statistics,Statistics,0.21882012486457825
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.21704332530498505
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Physics,Physics,0.19098453223705292
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.21075043082237244
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Biology,Biology,0.21629846096038818
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.5356876254081726
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.5285013318061829
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.5192042589187622
01-ai/Yi-1.5-34B-Chat,23,A branch of knowledge,neutral,Economics,Economics,0.22078397870063782
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,AI,Artificial intelligence,0.690881609916687
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Archaeology,Archaeology,0.5123329162597656
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Literature,Literature,0.34556877613067627
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.5247164964675903
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Computer_Science,Computer science,0.5594116449356079
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Statistics,Statistics,0.32200950384140015
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Mathematics,Mathematics,0.32181060314178467
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Physics,Physics,0.29553917050361633
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Chemistry,Chemistry,0.3088010549545288
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Biology,Biology,0.3207542896270752
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Earth_Science,Earth science,0.5782436728477478
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.5872418284416199
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.5806945562362671
01-ai/Yi-1.5-34B-Chat,24,A scholarly domain,neutral,Economics,Economics,0.32490667700767517
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,AI,Artificial intelligence,0.6160101890563965
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Archaeology,Archaeology,0.4704025387763977
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Literature,Literature,0.25533491373062134
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.494721382856369
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Computer_Science,Computer science,0.4549662172794342
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Statistics,Statistics,0.24978326261043549
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Mathematics,Mathematics,0.24750791490077972
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Physics,Physics,0.22042378783226013
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Chemistry,Chemistry,0.2435198277235031
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Biology,Biology,0.2469208985567093
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Earth_Science,Earth science,0.5500622987747192
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.548926830291748
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.5381391644477844
01-ai/Yi-1.5-34B-Chat,25,An area of research,neutral,Economics,Economics,0.2508130371570587
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,AI,Artificial intelligence,0.7560343742370605
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Archaeology,Archaeology,0.6260837912559509
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Literature,Literature,0.3740203082561493
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.6339752078056335
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Computer_Science,Computer science,0.6278629899024963
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Statistics,Statistics,0.35583335161209106
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Mathematics,Mathematics,0.3594380021095276
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Physics,Physics,0.32759514451026917
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Chemistry,Chemistry,0.3472703993320465
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Biology,Biology,0.3600791394710541
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Earth_Science,Earth science,0.6406605243682861
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.6882129907608032
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.6662651896476746
01-ai/Yi-1.5-34B-Chat,26,A major in college,neutral,Economics,Economics,0.3623729348182678
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,AI,Artificial intelligence,0.7687453031539917
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Archaeology,Archaeology,0.6304635405540466
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Literature,Literature,0.3819804787635803
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.6205812096595764
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Computer_Science,Computer science,0.6187489628791809
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Statistics,Statistics,0.3669830560684204
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Mathematics,Mathematics,0.36740976572036743
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Physics,Physics,0.33504101634025574
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Chemistry,Chemistry,0.3568912148475647
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Biology,Biology,0.3667133152484894
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Earth_Science,Earth science,0.6762247681617737
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.6963533163070679
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.6806102395057678
01-ai/Yi-1.5-34B-Chat,27,A scientific field,neutral,Economics,Economics,0.37028568983078003
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,AI,Artificial intelligence,0.7406145930290222
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Archaeology,Archaeology,0.5971558094024658
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Literature,Literature,0.31311315298080444
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.6156008243560791
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Computer_Science,Computer science,0.6002326607704163
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Statistics,Statistics,0.29606348276138306
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Mathematics,Mathematics,0.2929602563381195
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Physics,Physics,0.2610584795475006
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Chemistry,Chemistry,0.2812007963657379
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Biology,Biology,0.29579105973243713
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Earth_Science,Earth science,0.6652351021766663
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.6766789555549622
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.6834995150566101
01-ai/Yi-1.5-34B-Chat,28,A type of education,neutral,Economics,Economics,0.30070608854293823
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.6218066215515137
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.49938932061195374
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Literature,Literature,0.25660771131515503
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.48150163888931274
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.5046120285987854
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Statistics,Statistics,0.2390340268611908
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.24166728556156158
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Physics,Physics,0.21946612000465393
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.23047122359275818
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Biology,Biology,0.24050097167491913
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.49094071984291077
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.5154476165771484
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.49959439039230347
01-ai/Yi-1.5-34B-Chat,29,An intellectual pursuit,neutral,Economics,Economics,0.24624761939048767
