model,prompt_idx,prompt,valence,field,field_name,similarity
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Archaeology,Archaeology,0.7997608780860901
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Literature,Literature,0.7791765928268433
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Electrical_Engineering,Electrical engineering,0.8274255394935608
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Computer_Science,Computer science,0.8297582268714905
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Statistics,Statistics,0.5840787291526794
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Mathematics,Mathematics,0.7523288726806641
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Physics,Physics,0.7499366998672485
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Chemistry,Chemistry,0.7554399371147156
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Biology,Biology,0.7590059638023376
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Earth_Science,Earth science,0.8172326683998108
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Mechanical_Engineering,Mechanical engineering,0.8226189613342285
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Civil_Engineering,Civil engineering,0.8111863136291504
mistralai/Mixtral-8x22B-Instruct-v0.1,16,The least valuable intellectual field,negative,Economics,Economics,0.7706390023231506
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,AI,Artificial intelligence,0.8572874069213867
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Archaeology,Archaeology,0.7966555953025818
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Literature,Literature,0.7772620320320129
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Electrical_Engineering,Electrical engineering,0.8490800857543945
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Computer_Science,Computer science,0.8578717708587646
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Statistics,Statistics,0.579093873500824
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Mathematics,Mathematics,0.7730156779289246
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Physics,Physics,0.7567061185836792
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Chemistry,Chemistry,0.7641253471374512
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Biology,Biology,0.7657853960990906
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.8356937170028687
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.8477410674095154
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.8324930667877197
mistralai/Mixtral-8x22B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.7801852226257324
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.8433409929275513
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.7999389171600342
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.7896817326545715
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.8408771753311157
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.8381446003913879
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.5996552109718323
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.7727425694465637
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.7603066563606262
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.7689745426177979
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.768807590007782
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.8226799964904785
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.8407070636749268
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.8240107893943787
mistralai/Mixtral-8x22B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.7781130075454712
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.8084650039672852
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.761515736579895
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Literature,Literature,0.7444679141044617
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.7916430234909058
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.7949569225311279
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Statistics,Statistics,0.5827451348304749
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.7151610851287842
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Physics,Physics,0.705906867980957
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.7153167724609375
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Biology,Biology,0.7234979271888733
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.7811722159385681
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.7866991758346558
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.7753735780715942
mistralai/Mixtral-8x22B-Instruct-v0.1,19,The most pathetic academic field,negative,Economics,Economics,0.7321775555610657
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,AI,Artificial intelligence,0.8489383459091187
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Archaeology,Archaeology,0.8008775115013123
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Literature,Literature,0.7897956967353821
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.8305497169494629
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Computer_Science,Computer science,0.8339410424232483
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Statistics,Statistics,0.5925161242485046
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Mathematics,Mathematics,0.7651662230491638
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Physics,Physics,0.7577599883079529
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Chemistry,Chemistry,0.7644907236099243
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Biology,Biology,0.7746497392654419
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Earth_Science,Earth science,0.8348358869552612
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.8242765665054321
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.8172694444656372
mistralai/Mixtral-8x22B-Instruct-v0.1,20,An academic discipline,neutral,Economics,Economics,0.7754863500595093
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,AI,Artificial intelligence,0.8550655841827393
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Archaeology,Archaeology,0.8037291765213013
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Literature,Literature,0.7854703068733215
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.8378523588180542
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Computer_Science,Computer science,0.8473565578460693
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Statistics,Statistics,0.5863772630691528
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Mathematics,Mathematics,0.7663540244102478
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Physics,Physics,0.7549333572387695
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Chemistry,Chemistry,0.7650335431098938
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Biology,Biology,0.7689240574836731
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Earth_Science,Earth science,0.8366133570671082
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.8339150547981262
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.8213633298873901
mistralai/Mixtral-8x22B-Instruct-v0.1,21,A field of study,neutral,Economics,Economics,0.7756789326667786
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,AI,Artificial intelligence,0.8588888645172119
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Archaeology,Archaeology,0.7920750379562378
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Literature,Literature,0.767271876335144
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.8367941975593567
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Computer_Science,Computer science,0.8422063589096069
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Statistics,Statistics,0.5972442030906677
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Mathematics,Mathematics,0.7576209902763367
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Physics,Physics,0.7434396147727966
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Chemistry,Chemistry,0.7539486289024353
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Biology,Biology,0.7582873106002808
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Earth_Science,Earth science,0.8240389823913574
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.8346228003501892
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Civil_Engineering,Civil engineering,0.818254828453064
mistralai/Mixtral-8x22B-Instruct-v0.1,22,A university department,neutral,Economics,Economics,0.7627500295639038
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.8464762568473816
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.7933577299118042
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Literature,Literature,0.7821545004844666
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.8164714574813843
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.8227695226669312
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Statistics,Statistics,0.5739355087280273
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.7553075551986694
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Physics,Physics,0.7541412711143494
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.7593755722045898
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Biology,Biology,0.7677148580551147
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.8186182975769043
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.8133536577224731
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.800308346748352
mistralai/Mixtral-8x22B-Instruct-v0.1,23,A branch of knowledge,neutral,Economics,Economics,0.7682003378868103
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,AI,Artificial intelligence,0.8704680800437927
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Archaeology,Archaeology,0.8178598284721375
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Literature,Literature,0.8019548654556274
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.8597121238708496
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Computer_Science,Computer science,0.8636941909790039
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Statistics,Statistics,0.6281972527503967
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Mathematics,Mathematics,0.7907992601394653
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Physics,Physics,0.7836312055587769
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Chemistry,Chemistry,0.7899469137191772
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Biology,Biology,0.7918462157249451
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Earth_Science,Earth science,0.8549799919128418
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.8539505004882812
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.8428381681442261
mistralai/Mixtral-8x22B-Instruct-v0.1,24,A scholarly domain,neutral,Economics,Economics,0.7967554926872253
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,AI,Artificial intelligence,0.8371091485023499
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Archaeology,Archaeology,0.7874164581298828
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Literature,Literature,0.7682105898857117
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.8214000463485718
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Computer_Science,Computer science,0.826026201248169
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Statistics,Statistics,0.5831292271614075
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Mathematics,Mathematics,0.7555820345878601
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Physics,Physics,0.7478031516075134
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Chemistry,Chemistry,0.7509226202964783
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Biology,Biology,0.7499949336051941
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Earth_Science,Earth science,0.811850368976593
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.81931471824646
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.8020517826080322
mistralai/Mixtral-8x22B-Instruct-v0.1,25,An area of research,neutral,Economics,Economics,0.7596829533576965
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,AI,Artificial intelligence,0.8608192801475525
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Archaeology,Archaeology,0.802225649356842
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Literature,Literature,0.7798901200294495
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.8477230072021484
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Computer_Science,Computer science,0.860755443572998
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Statistics,Statistics,0.5785177946090698
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Mathematics,Mathematics,0.7816100120544434
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Physics,Physics,0.7621496915817261
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Chemistry,Chemistry,0.7740854620933533
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Biology,Biology,0.7768458724021912
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Earth_Science,Earth science,0.8443490862846375
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.8497704863548279
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.834320068359375
mistralai/Mixtral-8x22B-Instruct-v0.1,26,A major in college,neutral,Economics,Economics,0.7873992323875427
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,AI,Artificial intelligence,0.8379563689231873
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Archaeology,Archaeology,0.7764058113098145
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Literature,Literature,0.7516844272613525
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.8244497179985046
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Computer_Science,Computer science,0.8273283243179321
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Statistics,Statistics,0.5744653940200806
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Mathematics,Mathematics,0.732538640499115
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Physics,Physics,0.73038649559021
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Chemistry,Chemistry,0.7370354533195496
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Biology,Biology,0.7335348129272461
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Earth_Science,Earth science,0.8176497220993042
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.8200481534004211
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.8113543391227722
mistralai/Mixtral-8x22B-Instruct-v0.1,27,A scientific field,neutral,Economics,Economics,0.7410284876823425
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,AI,Artificial intelligence,0.860623836517334
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Archaeology,Archaeology,0.7993150353431702
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Literature,Literature,0.7809439897537231
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.8490061163902283
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Computer_Science,Computer science,0.8549169301986694
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Statistics,Statistics,0.5916413068771362
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Mathematics,Mathematics,0.7732916474342346
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Physics,Physics,0.7575265765190125
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Chemistry,Chemistry,0.7742121815681458
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Biology,Biology,0.7704973220825195
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Earth_Science,Earth science,0.839798629283905
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.8467432856559753
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.8376692533493042
mistralai/Mixtral-8x22B-Instruct-v0.1,28,A type of education,neutral,Economics,Economics,0.7845908403396606
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.8639734983444214
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.8175501227378845
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Literature,Literature,0.8011140823364258
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.8331541419029236
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.8369554877281189
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Statistics,Statistics,0.6068643927574158
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.7760868668556213
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Physics,Physics,0.7665644884109497
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.7747517824172974
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Biology,Biology,0.7824876308441162
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.8278558850288391
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.828011691570282
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.8143609762191772
mistralai/Mixtral-8x22B-Instruct-v0.1,29,An intellectual pursuit,neutral,Economics,Economics,0.7874593138694763
