model,prompt_idx,prompt,valence,field,field_name,similarity
google/gemma-3-27b-it,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.42743852734565735
google/gemma-3-27b-it,20,An academic discipline,neutral,Computer_Science,Computer science,0.45416414737701416
google/gemma-3-27b-it,20,An academic discipline,neutral,Statistics,Statistics,0.28895896673202515
google/gemma-3-27b-it,20,An academic discipline,neutral,Mathematics,Mathematics,0.29648905992507935
google/gemma-3-27b-it,20,An academic discipline,neutral,Physics,Physics,0.27930694818496704
google/gemma-3-27b-it,20,An academic discipline,neutral,Chemistry,Chemistry,0.2921912372112274
google/gemma-3-27b-it,20,An academic discipline,neutral,Biology,Biology,0.288011759519577
google/gemma-3-27b-it,20,An academic discipline,neutral,Earth_Science,Earth science,0.44316205382347107
google/gemma-3-27b-it,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.39480969309806824
google/gemma-3-27b-it,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.4031235873699188
google/gemma-3-27b-it,20,An academic discipline,neutral,Economics,Economics,0.28650614619255066
google/gemma-3-27b-it,21,A field of study,neutral,AI,Artificial intelligence,0.36635705828666687
google/gemma-3-27b-it,21,A field of study,neutral,Archaeology,Archaeology,0.3116633892059326
google/gemma-3-27b-it,21,A field of study,neutral,Literature,Literature,0.2575717568397522
google/gemma-3-27b-it,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.3737211525440216
google/gemma-3-27b-it,21,A field of study,neutral,Computer_Science,Computer science,0.3828269839286804
google/gemma-3-27b-it,21,A field of study,neutral,Statistics,Statistics,0.2677980661392212
google/gemma-3-27b-it,21,A field of study,neutral,Mathematics,Mathematics,0.2756161093711853
google/gemma-3-27b-it,21,A field of study,neutral,Physics,Physics,0.25603923201560974
google/gemma-3-27b-it,21,A field of study,neutral,Chemistry,Chemistry,0.2734336853027344
google/gemma-3-27b-it,21,A field of study,neutral,Biology,Biology,0.2658584415912628
google/gemma-3-27b-it,21,A field of study,neutral,Earth_Science,Earth science,0.39783358573913574
google/gemma-3-27b-it,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.3384552001953125
google/gemma-3-27b-it,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.34836822748184204
google/gemma-3-27b-it,21,A field of study,neutral,Economics,Economics,0.2637762725353241
google/gemma-3-27b-it,22,A university department,neutral,AI,Artificial intelligence,0.3125690519809723
google/gemma-3-27b-it,22,A university department,neutral,Archaeology,Archaeology,0.23995757102966309
google/gemma-3-27b-it,22,A university department,neutral,Literature,Literature,0.22879081964492798
google/gemma-3-27b-it,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.317130982875824
google/gemma-3-27b-it,22,A university department,neutral,Computer_Science,Computer science,0.3070121705532074
google/gemma-3-27b-it,22,A university department,neutral,Statistics,Statistics,0.23452958464622498
google/gemma-3-27b-it,22,A university department,neutral,Mathematics,Mathematics,0.24209988117218018
google/gemma-3-27b-it,22,A university department,neutral,Physics,Physics,0.2265137881040573
google/gemma-3-27b-it,22,A university department,neutral,Chemistry,Chemistry,0.24339863657951355
google/gemma-3-27b-it,22,A university department,neutral,Biology,Biology,0.23333625495433807
google/gemma-3-27b-it,22,A university department,neutral,Earth_Science,Earth science,0.299019992351532
google/gemma-3-27b-it,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.31156817078590393
google/gemma-3-27b-it,22,A university department,neutral,Civil_Engineering,Civil engineering,0.29834845662117004
google/gemma-3-27b-it,22,A university department,neutral,Economics,Economics,0.23501382768154144
google/gemma-3-27b-it,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.3223590552806854
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.2368270307779312
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Literature,Literature,0.24567857384681702
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.3232801556587219
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.3324710428714752
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Statistics,Statistics,0.25763195753097534
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.26800453662872314
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Physics,Physics,0.25255516171455383
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.2617911398410797
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Biology,Biology,0.2598129212856293
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.3435986042022705
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.2925354540348053
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.30138418078422546
google/gemma-3-27b-it,23,A branch of knowledge,neutral,Economics,Economics,0.25968068838119507
google/gemma-3-27b-it,24,A scholarly domain,neutral,AI,Artificial intelligence,0.40778639912605286
google/gemma-3-27b-it,24,A scholarly domain,neutral,Archaeology,Archaeology,0.30549103021621704
google/gemma-3-27b-it,24,A scholarly domain,neutral,Literature,Literature,0.2803307771682739
google/gemma-3-27b-it,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.3774780333042145
google/gemma-3-27b-it,24,A scholarly domain,neutral,Computer_Science,Computer science,0.3955128490924835
google/gemma-3-27b-it,24,A scholarly domain,neutral,Statistics,Statistics,0.28493109345436096
google/gemma-3-27b-it,24,A scholarly domain,neutral,Mathematics,Mathematics,0.2964591681957245
google/gemma-3-27b-it,24,A scholarly domain,neutral,Physics,Physics,0.2741556167602539
google/gemma-3-27b-it,24,A scholarly domain,neutral,Chemistry,Chemistry,0.29174819588661194
google/gemma-3-27b-it,24,A scholarly domain,neutral,Biology,Biology,0.2856147587299347
google/gemma-3-27b-it,24,A scholarly domain,neutral,Earth_Science,Earth science,0.3960297703742981
google/gemma-3-27b-it,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.34144502878189087
google/gemma-3-27b-it,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.3465367555618286
google/gemma-3-27b-it,24,A scholarly domain,neutral,Economics,Economics,0.2819649577140808
google/gemma-3-27b-it,25,An area of research,neutral,AI,Artificial intelligence,0.35395094752311707
google/gemma-3-27b-it,25,An area of research,neutral,Archaeology,Archaeology,0.2540682256221771
google/gemma-3-27b-it,25,An area of research,neutral,Literature,Literature,0.23689304292201996
google/gemma-3-27b-it,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.3230772614479065
google/gemma-3-27b-it,25,An area of research,neutral,Computer_Science,Computer science,0.29922446608543396
google/gemma-3-27b-it,25,An area of research,neutral,Statistics,Statistics,0.24035006761550903
google/gemma-3-27b-it,25,An area of research,neutral,Mathematics,Mathematics,0.25096946954727173
google/gemma-3-27b-it,25,An area of research,neutral,Physics,Physics,0.23168113827705383
google/gemma-3-27b-it,25,An area of research,neutral,Chemistry,Chemistry,0.2515673339366913
google/gemma-3-27b-it,25,An area of research,neutral,Biology,Biology,0.24048660695552826
google/gemma-3-27b-it,25,An area of research,neutral,Earth_Science,Earth science,0.31264737248420715
google/gemma-3-27b-it,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.2955971658229828
google/gemma-3-27b-it,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.29772669076919556
google/gemma-3-27b-it,25,An area of research,neutral,Economics,Economics,0.23964335024356842
google/gemma-3-27b-it,26,A major in college,neutral,AI,Artificial intelligence,0.35722923278808594
google/gemma-3-27b-it,26,A major in college,neutral,Archaeology,Archaeology,0.2954218089580536
google/gemma-3-27b-it,26,A major in college,neutral,Literature,Literature,0.23341432213783264
google/gemma-3-27b-it,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.36131593585014343
google/gemma-3-27b-it,26,A major in college,neutral,Computer_Science,Computer science,0.3468518853187561
google/gemma-3-27b-it,26,A major in college,neutral,Statistics,Statistics,0.24236297607421875
google/gemma-3-27b-it,26,A major in college,neutral,Mathematics,Mathematics,0.25080394744873047
google/gemma-3-27b-it,26,A major in college,neutral,Physics,Physics,0.23439128696918488
google/gemma-3-27b-it,26,A major in college,neutral,Chemistry,Chemistry,0.2531333267688751
google/gemma-3-27b-it,26,A major in college,neutral,Biology,Biology,0.24166938662528992
google/gemma-3-27b-it,26,A major in college,neutral,Earth_Science,Earth science,0.3296947181224823
google/gemma-3-27b-it,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.34373167157173157
google/gemma-3-27b-it,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.33397409319877625
google/gemma-3-27b-it,26,A major in college,neutral,Economics,Economics,0.2423992156982422
google/gemma-3-27b-it,27,A scientific field,neutral,AI,Artificial intelligence,0.3687173128128052
google/gemma-3-27b-it,27,A scientific field,neutral,Archaeology,Archaeology,0.3019140958786011
google/gemma-3-27b-it,27,A scientific field,neutral,Literature,Literature,0.2333092838525772
google/gemma-3-27b-it,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.35790368914604187
google/gemma-3-27b-it,27,A scientific field,neutral,Computer_Science,Computer science,0.3686811625957489
google/gemma-3-27b-it,27,A scientific field,neutral,Statistics,Statistics,0.23949770629405975
google/gemma-3-27b-it,27,A scientific field,neutral,Mathematics,Mathematics,0.24845686554908752
google/gemma-3-27b-it,27,A scientific field,neutral,Physics,Physics,0.23303009569644928
google/gemma-3-27b-it,27,A scientific field,neutral,Chemistry,Chemistry,0.2486124038696289
google/gemma-3-27b-it,27,A scientific field,neutral,Biology,Biology,0.24435710906982422
google/gemma-3-27b-it,27,A scientific field,neutral,Earth_Science,Earth science,0.3855234980583191
google/gemma-3-27b-it,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.32725971937179565
google/gemma-3-27b-it,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.33368515968322754
google/gemma-3-27b-it,27,A scientific field,neutral,Economics,Economics,0.2344619631767273
google/gemma-3-27b-it,28,A type of education,neutral,AI,Artificial intelligence,0.38084834814071655
google/gemma-3-27b-it,28,A type of education,neutral,Archaeology,Archaeology,0.2735496461391449
google/gemma-3-27b-it,28,A type of education,neutral,Literature,Literature,0.25786036252975464
google/gemma-3-27b-it,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.34656864404678345
google/gemma-3-27b-it,28,A type of education,neutral,Computer_Science,Computer science,0.3333216905593872
google/gemma-3-27b-it,28,A type of education,neutral,Statistics,Statistics,0.2608090937137604
google/gemma-3-27b-it,28,A type of education,neutral,Mathematics,Mathematics,0.2721571922302246
google/gemma-3-27b-it,28,A type of education,neutral,Physics,Physics,0.24825632572174072
google/gemma-3-27b-it,28,A type of education,neutral,Chemistry,Chemistry,0.26706042885780334
google/gemma-3-27b-it,28,A type of education,neutral,Biology,Biology,0.25727608799934387
google/gemma-3-27b-it,28,A type of education,neutral,Earth_Science,Earth science,0.34852567315101624
google/gemma-3-27b-it,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.3293713629245758
google/gemma-3-27b-it,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.34030890464782715
google/gemma-3-27b-it,28,A type of education,neutral,Economics,Economics,0.26077547669410706
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.3870542347431183
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.3222401440143585
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Literature,Literature,0.26754435896873474
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.3662005662918091
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.38173753023147583
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Statistics,Statistics,0.2784877121448517
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.28554362058639526
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Physics,Physics,0.26913076639175415
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.28269296884536743
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Biology,Biology,0.27703338861465454
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.37315958738327026
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.33095064759254456
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.33970001339912415
google/gemma-3-27b-it,29,An intellectual pursuit,neutral,Economics,Economics,0.27808091044425964
