model,prompt_idx,prompt,valence,field,field_name,similarity
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Statistics,Statistics,0.45410117506980896
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Mathematics,Mathematics,0.49390172958374023
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Physics,Physics,0.4436633288860321
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Chemistry,Chemistry,0.4592142403125763
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Biology,Biology,0.48459485173225403
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Earth_Science,Earth science,0.787992000579834
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Mechanical_Engineering,Mechanical engineering,0.7804966568946838
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Civil_Engineering,Civil engineering,0.7581912279129028
dphn/dolphin-2.9.1-yi-1.5-34b,16,The least valuable intellectual field,negative,Economics,Economics,0.47702696919441223
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,AI,Artificial intelligence,0.8038021326065063
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Archaeology,Archaeology,0.7015042304992676
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Literature,Literature,0.4713231027126312
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Electrical_Engineering,Electrical engineering,0.7564889192581177
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Computer_Science,Computer science,0.7329705953598022
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Statistics,Statistics,0.39240965247154236
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Mathematics,Mathematics,0.4382786750793457
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Physics,Physics,0.3822613060474396
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Chemistry,Chemistry,0.39777201414108276
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Biology,Biology,0.4301798641681671
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.8018583655357361
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.7940245866775513
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.7651927471160889
dphn/dolphin-2.9.1-yi-1.5-34b,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.41534680128097534
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.8317193984985352
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.7477301359176636
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.48756396770477295
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.7640364766120911
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.7515186071395874
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.4127962589263916
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.4541034996509552
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.40275827050209045
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.41861623525619507
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.4465242922306061
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.8037030100822449
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.784591794013977
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.7618382573127747
dphn/dolphin-2.9.1-yi-1.5-34b,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.433737576007843
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.7973561882972717
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.7170429825782776
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Literature,Literature,0.4884069263935089
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.7384713292121887
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.7305968403816223
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Statistics,Statistics,0.4110143184661865
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.4550246298313141
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Physics,Physics,0.40481311082839966
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.4176388680934906
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Biology,Biology,0.44379672408103943
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.7738357782363892
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.765008807182312
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.7385872602462769
dphn/dolphin-2.9.1-yi-1.5-34b,19,The most pathetic academic field,negative,Economics,Economics,0.4344419240951538
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,AI,Artificial intelligence,0.8205393552780151
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Archaeology,Archaeology,0.7279722690582275
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Literature,Literature,0.4520054757595062
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.7653669714927673
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Computer_Science,Computer science,0.7522678971290588
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Statistics,Statistics,0.3797502815723419
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Mathematics,Mathematics,0.4217727482318878
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Physics,Physics,0.3680174648761749
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Chemistry,Chemistry,0.3842642307281494
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Biology,Biology,0.4145379662513733
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Earth_Science,Earth science,0.8036791086196899
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.7803217768669128
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.7720350027084351
dphn/dolphin-2.9.1-yi-1.5-34b,20,An academic discipline,neutral,Economics,Economics,0.40244534611701965
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,AI,Artificial intelligence,0.7893451452255249
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Archaeology,Archaeology,0.6860858798027039
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Literature,Literature,0.43051981925964355
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.728897750377655
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Computer_Science,Computer science,0.7090656161308289
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Statistics,Statistics,0.362292617559433
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Mathematics,Mathematics,0.40165311098098755
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Physics,Physics,0.3507617712020874
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Chemistry,Chemistry,0.3674696087837219
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Biology,Biology,0.3926491141319275
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Earth_Science,Earth science,0.7713509202003479
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.7421994805335999
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.7296439409255981
dphn/dolphin-2.9.1-yi-1.5-34b,21,A field of study,neutral,Economics,Economics,0.3777700364589691
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,AI,Artificial intelligence,0.7378655672073364
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Archaeology,Archaeology,0.6468073129653931
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Literature,Literature,0.3808484375476837
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.6877157688140869
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Computer_Science,Computer science,0.6711229085922241
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Statistics,Statistics,0.31930607557296753
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Mathematics,Mathematics,0.34988829493522644
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Physics,Physics,0.30679941177368164
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Chemistry,Chemistry,0.3208780884742737
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Biology,Biology,0.34907734394073486
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Earth_Science,Earth science,0.7152271866798401
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.7021310329437256
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Civil_Engineering,Civil engineering,0.6979944705963135
dphn/dolphin-2.9.1-yi-1.5-34b,22,A university department,neutral,Economics,Economics,0.3331243693828583
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.7412360310554504
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.6353026032447815
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Literature,Literature,0.4160359799861908
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.6765494346618652
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.6555997729301453
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Statistics,Statistics,0.3532876670360565
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.38924258947372437
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Physics,Physics,0.3417116701602936
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.3571769893169403
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Biology,Biology,0.38160115480422974
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.7183195352554321
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.6887226700782776
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.675085723400116
dphn/dolphin-2.9.1-yi-1.5-34b,23,A branch of knowledge,neutral,Economics,Economics,0.36863911151885986
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,AI,Artificial intelligence,0.7950172424316406
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Archaeology,Archaeology,0.6696208715438843
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Literature,Literature,0.4831135869026184
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.7218475341796875
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Computer_Science,Computer science,0.7230020761489868
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Statistics,Statistics,0.4166380763053894
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Mathematics,Mathematics,0.4518249034881592
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Physics,Physics,0.4000132977962494
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Chemistry,Chemistry,0.4147910475730896
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Biology,Biology,0.4453078806400299
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Earth_Science,Earth science,0.7766423225402832
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.7530328631401062
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.7353049516677856
dphn/dolphin-2.9.1-yi-1.5-34b,24,A scholarly domain,neutral,Economics,Economics,0.4329085052013397
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,AI,Artificial intelligence,0.7266109585762024
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Archaeology,Archaeology,0.5963872671127319
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Literature,Literature,0.3686031699180603
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.6588356494903564
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Computer_Science,Computer science,0.6308419704437256
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Statistics,Statistics,0.29888615012168884
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Mathematics,Mathematics,0.3343796730041504
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Physics,Physics,0.28536197543144226
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Chemistry,Chemistry,0.30363935232162476
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Biology,Biology,0.3259578347206116
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Earth_Science,Earth science,0.7112382650375366
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.6743720173835754
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.6575078368186951
dphn/dolphin-2.9.1-yi-1.5-34b,25,An area of research,neutral,Economics,Economics,0.31393536925315857
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,AI,Artificial intelligence,0.7916087508201599
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Archaeology,Archaeology,0.7074388861656189
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Literature,Literature,0.4428294599056244
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.7430459856987
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Computer_Science,Computer science,0.7248585224151611
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Statistics,Statistics,0.3711082339286804
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Mathematics,Mathematics,0.41108134388923645
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Physics,Physics,0.36198946833610535
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Chemistry,Chemistry,0.37628453969955444
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Biology,Biology,0.40546759963035583
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Earth_Science,Earth science,0.7732564806938171
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.7590793967247009
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.7400915622711182
dphn/dolphin-2.9.1-yi-1.5-34b,26,A major in college,neutral,Economics,Economics,0.3897455334663391
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,AI,Artificial intelligence,0.7472172975540161
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Archaeology,Archaeology,0.6185497641563416
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Literature,Literature,0.43725788593292236
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.6912755370140076
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Computer_Science,Computer science,0.6775790452957153
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Statistics,Statistics,0.3624885678291321
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Mathematics,Mathematics,0.40146604180336
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Physics,Physics,0.3514857888221741
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Chemistry,Chemistry,0.3664586842060089
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Biology,Biology,0.39230507612228394
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Earth_Science,Earth science,0.7437854409217834
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.7181155681610107
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.6907542943954468
dphn/dolphin-2.9.1-yi-1.5-34b,27,A scientific field,neutral,Economics,Economics,0.3802579641342163
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,AI,Artificial intelligence,0.7786805629730225
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Archaeology,Archaeology,0.6799459457397461
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Literature,Literature,0.41564565896987915
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.7284840941429138
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Computer_Science,Computer science,0.709485650062561
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Statistics,Statistics,0.34180131554603577
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Mathematics,Mathematics,0.3797945976257324
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Physics,Physics,0.3253513276576996
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Chemistry,Chemistry,0.3417041003704071
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Biology,Biology,0.37919220328330994
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Earth_Science,Earth science,0.7781801223754883
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.7539859414100647
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.7622755169868469
dphn/dolphin-2.9.1-yi-1.5-34b,28,A type of education,neutral,Economics,Economics,0.366487979888916
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.816803514957428
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.7364439964294434
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Literature,Literature,0.45825469493865967
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.7315850853919983
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.7247102856636047
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Statistics,Statistics,0.3868672847747803
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.4265481233596802
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Physics,Physics,0.3763135075569153
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.389816552400589
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Biology,Biology,0.41630032658576965
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.7732908129692078
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.7532695531845093
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.7325698733329773
dphn/dolphin-2.9.1-yi-1.5-34b,29,An intellectual pursuit,neutral,Economics,Economics,0.4054361879825592
