model,prompt_idx,prompt,valence,field,field_name,similarity
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Archaeology,Archaeology,0.8565440773963928
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Literature,Literature,0.8173375129699707
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Electrical_Engineering,Electrical engineering,0.8682620525360107
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Computer_Science,Computer science,0.8864733576774597
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Statistics,Statistics,0.8485559821128845
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Mathematics,Mathematics,0.8109192252159119
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Physics,Physics,0.7904035449028015
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Chemistry,Chemistry,0.8286812901496887
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Biology,Biology,0.7978313565254211
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Earth_Science,Earth science,0.8721205592155457
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Mechanical_Engineering,Mechanical engineering,0.8574700951576233
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Civil_Engineering,Civil engineering,0.8708817362785339
mistralai/Mixtral-8x7B-Instruct-v0.1,16,The least valuable intellectual field,negative,Economics,Economics,0.850925862789154
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,AI,Artificial intelligence,0.8641889095306396
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Archaeology,Archaeology,0.8282740712165833
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Literature,Literature,0.7745707631111145
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Electrical_Engineering,Electrical engineering,0.8482252359390259
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Computer_Science,Computer science,0.8760481476783752
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Statistics,Statistics,0.8325207829475403
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Mathematics,Mathematics,0.7893072366714478
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Physics,Physics,0.7400344014167786
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Chemistry,Chemistry,0.8003829717636108
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Biology,Biology,0.7474331259727478
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Earth_Science,Earth science,0.8505213856697083
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Mechanical_Engineering,Mechanical engineering,0.8421001434326172
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Civil_Engineering,Civil engineering,0.8533660173416138
mistralai/Mixtral-8x7B-Instruct-v0.1,17,The most regrettable subject area to pursue,negative,Economics,Economics,0.8200395107269287
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,AI,Artificial intelligence,0.8911802768707275
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Archaeology,Archaeology,0.8710977435112
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Literature,Literature,0.8200205564498901
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Electrical_Engineering,Electrical engineering,0.8738223314285278
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Computer_Science,Computer science,0.9006604552268982
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Statistics,Statistics,0.8658708333969116
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Mathematics,Mathematics,0.8214612007141113
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Physics,Physics,0.7804367542266846
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Chemistry,Chemistry,0.8345218300819397
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Biology,Biology,0.7867853045463562
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Earth_Science,Earth science,0.8805506229400635
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Mechanical_Engineering,Mechanical engineering,0.8682247996330261
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Civil_Engineering,Civil engineering,0.8815515041351318
mistralai/Mixtral-8x7B-Instruct-v0.1,18,The lowest-quality field of scholarship,negative,Economics,Economics,0.8542819023132324
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,AI,Artificial intelligence,0.8779734969139099
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Archaeology,Archaeology,0.834488570690155
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Literature,Literature,0.7847582697868347
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Electrical_Engineering,Electrical engineering,0.8375718593597412
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Computer_Science,Computer science,0.8688244819641113
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Statistics,Statistics,0.8264243006706238
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Mathematics,Mathematics,0.7841541767120361
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Physics,Physics,0.7473416328430176
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Chemistry,Chemistry,0.7979509830474854
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Biology,Biology,0.7582473754882812
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Earth_Science,Earth science,0.845889687538147
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Mechanical_Engineering,Mechanical engineering,0.8286172151565552
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Civil_Engineering,Civil engineering,0.8443101644515991
mistralai/Mixtral-8x7B-Instruct-v0.1,19,The most pathetic academic field,negative,Economics,Economics,0.8236532807350159
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,AI,Artificial intelligence,0.8915852904319763
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Archaeology,Archaeology,0.8494992852210999
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Literature,Literature,0.8206861615180969
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Electrical_Engineering,Electrical engineering,0.8795853853225708
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Computer_Science,Computer science,0.8905471563339233
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Statistics,Statistics,0.8457870483398438
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Mathematics,Mathematics,0.8177380561828613
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Physics,Physics,0.7981820702552795
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Chemistry,Chemistry,0.8257858753204346
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Biology,Biology,0.7992247343063354
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Earth_Science,Earth science,0.8854871988296509
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Mechanical_Engineering,Mechanical engineering,0.8720982670783997
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Civil_Engineering,Civil engineering,0.8810024857521057
mistralai/Mixtral-8x7B-Instruct-v0.1,20,An academic discipline,neutral,Economics,Economics,0.8428420424461365
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,AI,Artificial intelligence,0.8974278569221497
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Archaeology,Archaeology,0.8492042422294617
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Literature,Literature,0.8224141001701355
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Electrical_Engineering,Electrical engineering,0.8826974630355835
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Computer_Science,Computer science,0.8929181098937988
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Statistics,Statistics,0.8580365180969238
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Mathematics,Mathematics,0.8168962001800537
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Physics,Physics,0.7987996935844421
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Chemistry,Chemistry,0.8277373909950256
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Biology,Biology,0.7985236048698425
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Earth_Science,Earth science,0.8885316848754883
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Mechanical_Engineering,Mechanical engineering,0.8733668327331543
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Civil_Engineering,Civil engineering,0.8796291351318359
mistralai/Mixtral-8x7B-Instruct-v0.1,21,A field of study,neutral,Economics,Economics,0.8412405848503113
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,AI,Artificial intelligence,0.8871631622314453
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Archaeology,Archaeology,0.8373314142227173
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Literature,Literature,0.7874011397361755
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Electrical_Engineering,Electrical engineering,0.8717552423477173
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Computer_Science,Computer science,0.8898489475250244
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Statistics,Statistics,0.8431189060211182
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Mathematics,Mathematics,0.7949583530426025
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Physics,Physics,0.7629584670066833
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Chemistry,Chemistry,0.8039435744285583
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Biology,Biology,0.7618857026100159
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Earth_Science,Earth science,0.8680901527404785
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Mechanical_Engineering,Mechanical engineering,0.8649501204490662
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Civil_Engineering,Civil engineering,0.8785839080810547
mistralai/Mixtral-8x7B-Instruct-v0.1,22,A university department,neutral,Economics,Economics,0.8236299157142639
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,AI,Artificial intelligence,0.8135318756103516
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Archaeology,Archaeology,0.7677362561225891
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Literature,Literature,0.7555902600288391
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Electrical_Engineering,Electrical engineering,0.7979956865310669
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Computer_Science,Computer science,0.8037881851196289
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Statistics,Statistics,0.7696219682693481
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Mathematics,Mathematics,0.7434656620025635
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Physics,Physics,0.7235172986984253
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Chemistry,Chemistry,0.750931441783905
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Biology,Biology,0.7260007262229919
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Earth_Science,Earth science,0.8010318875312805
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Mechanical_Engineering,Mechanical engineering,0.7899996042251587
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Civil_Engineering,Civil engineering,0.7971149682998657
mistralai/Mixtral-8x7B-Instruct-v0.1,23,A branch of knowledge,neutral,Economics,Economics,0.7664141058921814
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,AI,Artificial intelligence,0.8908757567405701
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Archaeology,Archaeology,0.8414117693901062
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Literature,Literature,0.8200268149375916
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Electrical_Engineering,Electrical engineering,0.8785618543624878
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Computer_Science,Computer science,0.8868942856788635
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Statistics,Statistics,0.8523107171058655
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Mathematics,Mathematics,0.8102497458457947
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Physics,Physics,0.7903836965560913
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Chemistry,Chemistry,0.8153183460235596
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Biology,Biology,0.7864329218864441
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Earth_Science,Earth science,0.8803291320800781
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Mechanical_Engineering,Mechanical engineering,0.8687771558761597
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Civil_Engineering,Civil engineering,0.8745033144950867
mistralai/Mixtral-8x7B-Instruct-v0.1,24,A scholarly domain,neutral,Economics,Economics,0.8352910876274109
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,AI,Artificial intelligence,0.844840407371521
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Archaeology,Archaeology,0.8157679438591003
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Literature,Literature,0.7652339339256287
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Electrical_Engineering,Electrical engineering,0.8274362087249756
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Computer_Science,Computer science,0.8482329249382019
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Statistics,Statistics,0.8314506411552429
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Mathematics,Mathematics,0.779798150062561
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Physics,Physics,0.7262890338897705
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Chemistry,Chemistry,0.7885290384292603
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Biology,Biology,0.7359616160392761
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Earth_Science,Earth science,0.8310641050338745
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Mechanical_Engineering,Mechanical engineering,0.8282285332679749
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Civil_Engineering,Civil engineering,0.8347778916358948
mistralai/Mixtral-8x7B-Instruct-v0.1,25,An area of research,neutral,Economics,Economics,0.8030751347541809
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,AI,Artificial intelligence,0.893311619758606
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Archaeology,Archaeology,0.8439358472824097
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Literature,Literature,0.7944249510765076
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Electrical_Engineering,Electrical engineering,0.8742817044258118
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Computer_Science,Computer science,0.9023469090461731
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Statistics,Statistics,0.8351836800575256
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Mathematics,Mathematics,0.8020326495170593
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Physics,Physics,0.7687298059463501
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Chemistry,Chemistry,0.8122367858886719
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Biology,Biology,0.7784813046455383
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Earth_Science,Earth science,0.8790184259414673
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Mechanical_Engineering,Mechanical engineering,0.8662832379341125
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Civil_Engineering,Civil engineering,0.8796899914741516
mistralai/Mixtral-8x7B-Instruct-v0.1,26,A major in college,neutral,Economics,Economics,0.8305902481079102
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,AI,Artificial intelligence,0.8767961859703064
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Archaeology,Archaeology,0.8130254149436951
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Literature,Literature,0.7771890163421631
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Electrical_Engineering,Electrical engineering,0.8535109758377075
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Computer_Science,Computer science,0.8666554689407349
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Statistics,Statistics,0.8174231648445129
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Mathematics,Mathematics,0.7688099145889282
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Physics,Physics,0.7572939991950989
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Chemistry,Chemistry,0.7856807112693787
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Biology,Biology,0.7549451589584351
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Earth_Science,Earth science,0.8619263172149658
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Mechanical_Engineering,Mechanical engineering,0.8452301621437073
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Civil_Engineering,Civil engineering,0.854636549949646
mistralai/Mixtral-8x7B-Instruct-v0.1,27,A scientific field,neutral,Economics,Economics,0.7967132329940796
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,AI,Artificial intelligence,0.8956746459007263
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Archaeology,Archaeology,0.8344669342041016
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Literature,Literature,0.7958435416221619
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Electrical_Engineering,Electrical engineering,0.8793001770973206
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Computer_Science,Computer science,0.8936181664466858
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Statistics,Statistics,0.8505980968475342
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Mathematics,Mathematics,0.7948839664459229
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Physics,Physics,0.7650792598724365
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Chemistry,Chemistry,0.8094087243080139
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Biology,Biology,0.7697997689247131
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Earth_Science,Earth science,0.8776459693908691
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Mechanical_Engineering,Mechanical engineering,0.8676259517669678
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Civil_Engineering,Civil engineering,0.8862630724906921
mistralai/Mixtral-8x7B-Instruct-v0.1,28,A type of education,neutral,Economics,Economics,0.8297310471534729
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,AI,Artificial intelligence,0.9073866009712219
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Archaeology,Archaeology,0.8588952422142029
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Literature,Literature,0.8209302425384521
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Electrical_Engineering,Electrical engineering,0.8758131861686707
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Computer_Science,Computer science,0.8943689465522766
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Statistics,Statistics,0.8581947684288025
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Mathematics,Mathematics,0.8134555816650391
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Physics,Physics,0.7901971936225891
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Chemistry,Chemistry,0.8298510313034058
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Biology,Biology,0.7928095459938049
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Earth_Science,Earth science,0.8814151287078857
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Mechanical_Engineering,Mechanical engineering,0.8662071228027344
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Civil_Engineering,Civil engineering,0.8779810070991516
mistralai/Mixtral-8x7B-Instruct-v0.1,29,An intellectual pursuit,neutral,Economics,Economics,0.8484850525856018
